"Household Unique Sequential Number","Final Weight Based on Projection (provincial projections)","Survey Month","Survey Year","C05-Age as of Last Birthday","C11 - Location of Work (Province, Municipality)","New Employment Criteria (jul 05, 2005)"
001763,009228.2437,08,2024,70,"    ",3
001764,007412.9228,08,2024,43,1013,1
001764,010076.5482,08,2024,34,"    ",3
001765,007171.4702,08,2024,47,1014,1
001765,007374.4913,08,2024,56,7602,1
001765,010739.3216,08,2024,09,"    "," "
001765,006205.8022,08,2024,19,"    ",3
001766,010673.9785,08,2024,69,"    ",3
001766,010280.5269,08,2024,30,"    ",3
001767,007562.9820,08,2024,42,1005,1
001767,008444.3077,08,2024,40,"    "," "
001767,010739.3216,08,2024,05,"    "," "
001768,009415.0503,08,2024,66,3404,1
001768,010673.9785,08,2024,67,3404,1
001769,007562.9820,08,2024,43,1014,1
001769,008444.3077,08,2024,42,1014,1
001769,010739.3216,08,2024,10,"    "," "
001770,007171.4702,08,2024,50,"    ",3
001770,007374.4913,08,2024,60,"    ",3
001770,008092.7774,08,2024,27,1014,1
001770,008092.7774,08,2024,27,1022,1
001770,010280.5269,08,2024,25,1014,1
001770,008588.4453,08,2024,00,"    "," "
001771,008092.7774,08,2024,31,1014,1
001771,010280.5269,08,2024,30,"    ",3
001771,010739.3216,08,2024,08,"    "," "
001771,010739.3216,08,2024,06,"    "," "
001771,008588.4453,08,2024,01,"    "," "
001772,007374.4913,08,2024,58,1014,1
001772,006237.3596,08,2024,59,1014,1
001772,008588.4453,08,2024,09,"    "," "
001773,010673.9785,08,2024,88,"    ",3
001773,007374.4913,08,2024,57,"    ",3
001774,008251.7172,08,2024,20,"    ",3
001774,006956.8447,08,2024,46,"    "," "
001774,006205.8022,08,2024,17,"    ",3
001775,006237.3596,08,2024,55,1014,1
001775,010280.5269,08,2024,25,7607,1
001775,006205.8022,08,2024,24,1014,1
001775,006205.8022,08,2024,21,"    ",2
001776,009415.0503,08,2024,70,"    ",3
001776,010673.9785,08,2024,68,"    ",3
001776,008092.7774,08,2024,30,"    "," "
001777,007171.4702,08,2024,45,1014,1
001777,006956.8447,08,2024,48,"    "," "
001777,006205.8022,08,2024,23,1014,1
001777,006205.8022,08,2024,22,"    ",3
001778,007562.9820,08,2024,38,1014,1
001778,008444.3077,08,2024,42,1014,1
001778,006205.8022,08,2024,17,"    ",3
001778,008588.4453,08,2024,09,"    "," "
001779,007374.4913,08,2024,61,1014,1
001780,007562.9820,08,2024,38,1014,1
001780,008092.7774,08,2024,32,"    ",2
001780,010280.5269,08,2024,27,1010,1
001780,008444.3077,08,2024,44,"    ",3
001780,006205.8022,08,2024,17,"    ",2
001780,006205.8022,08,2024,15,"    ",3
001780,008588.4453,08,2024,13,"    "," "
001780,010739.3216,08,2024,09,"    "," "
001781,006956.8447,08,2024,47,1014,1
001781,007171.4702,08,2024,46,1014,1
001781,008251.7172,08,2024,20,"    ",3
001781,006205.8022,08,2024,19,"    ",3
001781,008251.7172,08,2024,16,"    ",3
001781,008251.7172,08,2024,15,"    ",3
001782,008092.7774,08,2024,25,1014,1
001782,008251.7172,08,2024,23,"    ",3
001782,008588.4453,08,2024,03,"    "," "
001783,006237.3596,08,2024,55,"    ",3
001783,006205.8022,08,2024,15,"    ",3
001783,008444.3077,08,2024,35,"    ",3
001783,008588.4453,08,2024,05,"    "," "
001783,010280.5269,08,2024,29,"    ",3
001783,008588.4453,08,2024,04,"    "," "
001783,009415.0503,08,2024,70,"    ",3
001784,007397.8321,08,2024,51,1014,1
001784,007626.0625,08,2024,45,"    ",3
001784,008605.7705,08,2024,26,1014,1
001784,010932.1992,08,2024,25,1014,1
001784,008774.7852,08,2024,22,"    ",2
001785,011350.5912,08,2024,76,"    ",3
001785,010011.8609,08,2024,77,1014,1
001785,008774.7852,08,2024,17,"    ",3
001786,007841.9529,08,2024,55,1014,1
001786,006599.1818,08,2024,22,1014,1
001786,006599.1818,08,2024,19,"    ",3
001786,009132.8582,08,2024,12,"    "," "
001787,008042.3918,08,2024,37,1014,1
001787,010932.1992,08,2024,27,"    ",3
001787,009132.8582,08,2024,08,"    "," "
001787,009132.8582,08,2024,14,"    "," "
001788,008042.3918,08,2024,40,1028,1
001788,007626.0625,08,2024,45,1014,1
001788,008774.7852,08,2024,15,"    ",3
001788,009132.8582,08,2024,12,"    "," "
001788,008774.7852,08,2024,19,"    ",3
001789,008042.3918,08,2024,43,1014,1
001789,008979.5839,08,2024,42,1014,1
001789,009132.8582,08,2024,13,"    "," "
001789,011420.0764,08,2024,10,"    "," "
001790,008042.3918,08,2024,41,1014,1
001790,008979.5839,08,2024,37,1014,1
001790,008774.7852,08,2024,19,1014,1
001790,006599.1818,08,2024,17,"    ",3
001790,009132.8582,08,2024,13,"    "," "
001791,008605.7705,08,2024,32,1014,1
001791,010932.1992,08,2024,30,"    ",3
001791,009132.8582,08,2024,08,"    "," "
001791,009132.8582,08,2024,07,"    "," "
001791,009132.8582,08,2024,03,"    "," "
001792,008042.3918,08,2024,38,1014,1
001792,008979.5839,08,2024,37,"    ",3
001792,009132.8582,08,2024,14,"    "," "
001792,009132.8582,08,2024,09,"    "," "
001792,011420.0764,08,2024,01,"    "," "
001793,008042.3918,08,2024,40,1014,1
001793,008979.5839,08,2024,39,1014,1
001793,008774.7852,08,2024,17,"    ",3
001793,006599.1818,08,2024,16,"    ",3
001793,011420.0764,08,2024,07,"    "," "
001793,009132.8582,08,2024,04,"    "," "
001794,007397.8321,08,2024,48,1014,1
001794,007626.0625,08,2024,45,1014,1
001794,008605.7705,08,2024,25,"    ",2
001794,008774.7852,08,2024,19,"    ",3
001795,007371.1468,08,2024,64,1021,1
001795,006234.5309,08,2024,64,"    ",3
001795,008440.4781,08,2024,35,1014,1
001795,008089.1072,08,2024,30,7602,1
001795,008247.9749,08,2024,23,"    ",3
001795,006202.9878,08,2024,19,"    ",3
001796,006234.5309,08,2024,59,1021,1
001796,008247.9749,08,2024,21,1021,1
001796,007559.5520,08,2024,39,1021,1
001796,008584.5502,08,2024,12,"    "," "
001796,008584.5502,08,2024,09,"    "," "
001797,006953.6897,08,2024,54,1021,1
001797,007168.2178,08,2024,48,1021,1
001797,008247.9749,08,2024,24,"    ",3
001797,006202.9878,08,2024,21,"    ",3
001798,006953.6897,08,2024,52,"    ",3
001798,008440.4781,08,2024,40,1021,1
001798,008247.9749,08,2024,17,"    ",3
001798,008584.5502,08,2024,13,"    "," "
001798,008584.5502,08,2024,10,"    "," "
001798,008584.5502,08,2024,05,"    "," "
001798,008584.5502,08,2024,03,"    "," "
001798,010734.4511,08,2024,01,"    "," "
001798,010734.4511,08,2024,01,"    "," "
001799,008089.1072,08,2024,31,1021,1
001799,010275.8645,08,2024,25,1021,1
001799,010734.4511,08,2024,08,"    "," "
001799,008584.5502,08,2024,06,"    "," "
001800,007371.1468,08,2024,61,"    ",3
001800,008089.1072,08,2024,29,1021,1
001800,006202.9878,08,2024,22,"    ",3
001800,008247.9749,08,2024,21,"    ",3
001801,006953.6897,08,2024,53,7607,1
001801,007168.2178,08,2024,54,"    ",3
001801,008247.9749,08,2024,18,"    ",3
001801,008247.9749,08,2024,17,"    ",3
001801,010734.4511,08,2024,14,"    "," "
001802,007168.2178,08,2024,53,1021,1
001802,008089.1072,08,2024,31,7607,1
001802,008089.1072,08,2024,32,"    "," "
001802,010275.8645,08,2024,32,5608,1
001802,008584.5502,08,2024,09,"    "," "
001802,008584.5502,08,2024,03,"    "," "
001803,007371.1468,08,2024,55,1021,1
001803,008089.1072,08,2024,29,"    "," "
001803,006202.9878,08,2024,24,7602,1
001803,006202.9878,08,2024,21,"    ",3
001804,010275.8645,08,2024,34,1021,1
001804,008584.5502,08,2024,11,"    "," "
001804,010734.4511,08,2024,06,"    "," "
001805,006953.6897,08,2024,51,1021,1
001805,007168.2178,08,2024,48,1021,1
001805,010275.8645,08,2024,25,"    ",3
001805,008584.5502,08,2024,14,"    "," "
001805,010734.4511,08,2024,11,"    "," "
001805,008584.5502,08,2024,04,"    "," "
001806,007371.1468,08,2024,60,1021,1
001806,006234.5309,08,2024,58,"    ",3
001807,007371.1468,08,2024,57,1021,1
001807,006234.5309,08,2024,56,1021,1
001807,008247.9749,08,2024,18,1021,1
001808,007559.5520,08,2024,43,"    ",3
001808,010275.8645,08,2024,26,1021,1
001808,008584.5502,08,2024,06,"    "," "
001808,008584.5502,08,2024,02,"    "," "
001808,006953.6897,08,2024,45,"    ",3
001809,006953.6897,08,2024,45,"    ",3
001809,008440.4781,08,2024,44,"    ",3
001809,008247.9749,08,2024,24,1021,1
001809,008247.9749,08,2024,21,1021,1
001809,006202.9878,08,2024,16,"    ",3
001809,010734.4511,08,2024,09,"    "," "
001809,010275.8645,08,2024,25,1021,1
001809,010734.4511,08,2024,01,"    "," "
001810,007698.0352,08,2024,41,1022,1
001810,008595.0989,08,2024,38,1022,1
001810,006316.6201,08,2024,16,"    ",3
001810,008741.8103,08,2024,09,"    "," "
001810,010931.0952,08,2024,07,"    "," "
001811,007698.0352,08,2024,41,1022,1
001811,008595.0989,08,2024,40,1022,1
001811,006316.6201,08,2024,19,"    ",3
001812,010864.5852,08,2024,84,"    ",3
001812,006348.7411,08,2024,62,"    ",3
001812,007081.0741,08,2024,54,"    ",3
001813,007506.1786,08,2024,57,"    ",3
001813,006348.7411,08,2024,57,"    ",3
001813,006316.6201,08,2024,17,"    ",3
001813,006316.6201,08,2024,15,"    ",3
001814,007698.0352,08,2024,37,1022,1
001814,010464.1077,08,2024,31,1022,1
001814,008741.8103,08,2024,07,"    "," "
001814,010931.0952,08,2024,05,"    "," "
001815,008237.2913,08,2024,26,1019,1
001815,008399.0693,08,2024,23,1019,1
001815,007081.0741,08,2024,52,"    ",3
001816,009583.1762,08,2024,66,1022,1
001816,010864.5852,08,2024,66,1022,1
001817,007081.0741,08,2024,47,1022,1
001817,007299.5322,08,2024,45,1022,1
001817,006316.6201,08,2024,17,"    ",3
001817,006316.6201,08,2024,15,"    ",3
001818,010864.5852,08,2024,78,"    ",3
001818,007698.0352,08,2024,39,1022,1
001818,008595.0989,08,2024,36,"    ",3
001818,010931.0952,08,2024,05,"    "," "
001818,010931.0952,08,2024,01,"    "," "
001818,006316.6201,08,2024,15,"    ",3
001819,007506.1786,08,2024,58,1022,1
001819,006348.7411,08,2024,58,1022,1
001819,007698.0352,08,2024,38,1022,1
001819,008237.2913,08,2024,31,1022,1
001819,008399.0693,08,2024,18,"    ",3
001819,006316.6201,08,2024,21,"    ",2
001819,008399.0693,08,2024,20,1014,1
001820,007506.1786,08,2024,64,3428,1
001820,010864.5852,08,2024,65,"    ",3
001820,008237.2913,08,2024,32,1022,1
001820,008237.2913,08,2024,27,1022,1
001820,010931.0952,08,2024,12,"    "," "
001821,006348.7411,08,2024,64,1022,1
001821,008595.0989,08,2024,41,"    ",2
001821,008237.2913,08,2024,34,"    ",3
001821,008237.2913,08,2024,33,1022,1
001821,010464.1077,08,2024,32,"    ",2
001822,010464.1077,08,2024,31,"    ",3
001822,008237.2913,08,2024,31,1022,1
001822,008741.8103,08,2024,04,"    "," "
001823,007698.0352,08,2024,35,1022,1
001823,007299.5322,08,2024,48,1022,1
001824,007081.0741,08,2024,50,"    ",2
001824,007299.5322,08,2024,47,"    ",3
001824,008237.2913,08,2024,26,7605,1
001824,006316.6201,08,2024,23,"    ",3
001824,006316.6201,08,2024,19,"    ",3
001825,009583.1762,08,2024,70,1724,1
001825,010864.5852,08,2024,69,"    ",3
001826,007698.0352,08,2024,44,1005,1
001826,007299.5322,08,2024,45,"    ",3
001826,006316.6201,08,2024,17,"    ",2
001826,006316.6201,08,2024,15,"    ",3
001826,008741.8103,08,2024,11,"    "," "
001827,007698.0352,08,2024,38,1005,1
001827,008595.0989,08,2024,39,1022,1
001827,010931.0952,08,2024,12,"    "," "
001828,007698.0352,08,2024,39,1022,1
001828,010464.1077,08,2024,33,"    ",3
001828,010931.0952,08,2024,09,"    "," "
001829,007081.0741,08,2024,48,5416,1
001829,007299.5322,08,2024,49,1022,1
001829,006316.6201,08,2024,21,"    ",3
001829,008399.0693,08,2024,15,"    ",3
001830,012960.5379,08,2024,56,"    ",3
001830,015710.1940,08,2024,54,7601,1
001830,014951.6171,08,2024,11,"    "," "
001831,013118.6463,08,2024,71,"    ",3
001832,012960.5379,08,2024,63,2103,1
001833,013118.6463,08,2024,74,"    ",3
001833,012350.7174,08,2024,61,"    ",3
001833,013652.0262,08,2024,17,"    ",3
001833,013652.0262,08,2024,15,"    ",3
001833,012350.7174,08,2024,56,"    "," "
001834,012565.7200,08,2024,80,"    ",3
001835,012960.5379,08,2024,56,3903,1
001835,012350.7174,08,2024,55,2109,1
001835,012889.6268,08,2024,24,2103,1
001836,012435.4947,08,2024,36,2103,1
001837,012565.7200,08,2024,66,"    ",3
001837,012018.9257,08,2024,44,"    "," "
001837,012435.4947,08,2024,36,"    ",3
001838,012960.5379,08,2024,64,"    ",3
001838,012350.7174,08,2024,63,"    ",3
001839,014055.2280,08,2024,45,7607,1
001839,012018.9257,08,2024,44,2103,1
001839,012889.6268,08,2024,22,"    ",3
001839,016730.9765,08,2024,12,"    "," "
001840,012565.7200,08,2024,75,"    ",3
001840,012018.9257,08,2024,35,2103,1
001841,011860.6939,08,2024,68,"    ",3
001841,011360.7880,08,2024,65,2104,1
001841,011243.0500,08,2024,42,2104,1
001841,011243.0500,08,2024,39,2104,1
001841,013517.9004,08,2024,08,"    "," "
001841,015126.6363,08,2024,12,"    "," "
001842,011243.0500,08,2024,38,2104,1
001842,010866.4260,08,2024,38,"    ",3
001842,015126.6363,08,2024,13,"    "," "
001842,015126.6363,08,2024,11,"    "," "
001842,013517.9004,08,2024,08,"    "," "
001842,013517.9004,08,2024,02,"    "," "
001842,015126.6363,08,2024,00,"    "," "
001842,011243.0500,08,2024,36,2104,1
001842,014749.3439,08,2024,31,2104,1
001842,015126.6363,08,2024,14,"    "," "
001843,011717.7466,08,2024,57,"    ",3
001843,014788.4441,08,2024,25,3403,1
001844,011717.7466,08,2024,63,2104,1
001844,011166.4020,08,2024,59,"    ",3
001844,011243.0500,08,2024,37,"    ",2
001844,010866.4260,08,2024,35,2104,1
001844,014788.4441,08,2024,27,2104,1
001844,014749.3439,08,2024,25,"    ",3
001844,015126.6363,08,2024,10,"    "," "
001844,013517.9004,08,2024,08,"    "," "
001844,015126.6363,08,2024,07,"    "," "
001844,013517.9004,08,2024,02,"    "," "
001845,014203.7370,08,2024,52,2104,1
001845,014788.4441,08,2024,28,2104,1
001845,012707.4664,08,2024,51,2104,1
001845,014788.4441,08,2024,27,"    ",2
001845,011653.6352,08,2024,21,2104,1
001845,011653.6352,08,2024,18,"    ",3
001845,011653.6352,08,2024,19,"    ",2
001846,014203.7370,08,2024,47,"    ",3
001846,011360.7880,08,2024,79,"    ",3
001846,012342.9278,08,2024,24,2123,1
001847,013715.9956,08,2024,48,2105,1
001847,013322.5253,08,2024,18,"    ",3
001848,011728.8408,08,2024,44,2105,1
001848,012135.3556,08,2024,40,2120,1
001848,014590.7497,08,2024,09,"    "," "
001848,014590.7497,08,2024,07,"    "," "
001849,012262.4378,08,2024,73,"    ",3
001849,012578.5269,08,2024,21,"    ",3
001849,012578.5269,08,2024,18,"    ",3
001850,015331.0178,08,2024,45,2105,1
001850,013715.9956,08,2024,45,2105,1
001850,014590.7497,08,2024,10,"    "," "
001851,013715.9956,08,2024,50,2105,1
001851,015331.0178,08,2024,52,"    ",3
001851,015919.9268,08,2024,25,7605,1
001851,012578.5269,08,2024,23,2120,1
001851,012578.5269,08,2024,16,"    ",3
001852,015962.1302,08,2024,27,2105,1
001853,012802.0189,08,2024,66,2105,1
001853,012578.5269,08,2024,22,2105,1
001853,013322.5253,08,2024,18,"    ",3
001854,015331.0178,08,2024,52,2105,1
001854,012578.5269,08,2024,24,2105,1
001855,012262.4378,08,2024,69,"    ",3
001855,015962.1302,08,2024,32,2120,1
001856,012135.3556,08,2024,38,2105,1
001856,011728.8408,08,2024,36,"    ",3
001856,012578.5269,08,2024,16,"    ",3
001857,012135.3556,08,2024,40,2116,1
001857,015919.9268,08,2024,34,"    ",3
001857,014590.7497,08,2024,14,"    "," "
001857,016327.1630,08,2024,06,"    "," "
001858,012052.6244,08,2024,58,2105,1
001859,012647.7265,08,2024,64,2105,1
001859,012578.5269,08,2024,19,2105,1
001860,012052.6244,08,2024,62,2105,1
001860,012135.3556,08,2024,39,"    ",2
001860,013322.5253,08,2024,18,"    ",3
001861,012802.0189,08,2024,72,2105,1
001861,012262.4378,08,2024,70,2105,1
001861,012135.3556,08,2024,43,2105,1
001861,011728.8408,08,2024,37,"    ",3
001861,014590.7497,08,2024,04,"    "," "
001861,016327.1630,08,2024,00,"    "," "
001862,012802.0189,08,2024,82,2105,1
001862,012262.4378,08,2024,82,2105,1
001862,013715.9956,08,2024,54,"    ",3
001862,013715.9956,08,2024,51,2105,1
001862,014590.7497,08,2024,14,"    "," "
001863,015962.1302,08,2024,34,2120,1
001863,015919.9268,08,2024,31,2105,1
001863,016327.1630,08,2024,12,2105," "
001864,011728.8408,08,2024,41,2105,1
001864,012135.3556,08,2024,42,2105,1
001864,013322.5253,08,2024,19,2105,1
001864,012578.5269,08,2024,16,"    ",3
001864,016327.1630,08,2024,12,"    "," "
001865,012647.7265,08,2024,61,"    ",3
001865,012135.3556,08,2024,43,2105,1
001866,012052.6244,08,2024,56,2105,1
001866,013715.9956,08,2024,54,2105,1
001866,013322.5253,08,2024,19,"    ",3
001867,015919.9268,08,2024,28,2105,1
001867,014590.7497,08,2024,08,"    "," "
001868,012052.6244,08,2024,56,2105,1
001868,012647.7265,08,2024,58,2105,1
001868,013322.5253,08,2024,16,"    ",3
001869,013715.9956,08,2024,50,2105,1
001869,011728.8408,08,2024,40,2105,1
001869,016327.1630,08,2024,12,2105," "
001869,014590.7497,08,2024,09,"    "," "
001870,011916.8323,08,2024,62,"    ",3
001870,014426.3615,08,2024,12,"    "," "
001870,014426.3615,08,2024,11,"    "," "
001871,011998.6313,08,2024,35,2108,1
001871,015740.5633,08,2024,34,2108,1
001872,011596.6966,08,2024,41,2109,1
001873,013561.4629,08,2024,47,2108,1
001873,015158.2893,08,2024,51,"    ",3
001873,013172.4257,08,2024,21,"    ",3
001873,012436.8097,08,2024,24,2108,1
001873,013172.4257,08,2024,23,2108,1
001873,014426.3615,08,2024,06,"    "," "
001873,016143.2114,08,2024,00,"    "," "
001874,012505.2296,08,2024,61,"    ",3
001874,011916.8323,08,2024,61,2108,1
001874,014426.3615,08,2024,12,"    "," "
001875,011596.6966,08,2024,37,2108,1
001875,014426.3615,08,2024,08,"    "," "
001875,011596.6966,08,2024,37,"    ",3
001876,015158.2893,08,2024,51,2108,1
001876,015158.2893,08,2024,49,2108,1
001877,011998.6313,08,2024,35,2117,1
001877,011596.6966,08,2024,35,2117,1
001877,011596.6966,08,2024,36,2117,1
001878,012436.8097,08,2024,22,2108,1
001878,013172.4257,08,2024,23,"    ",3
001878,014426.3615,08,2024,05,"    "," "
001878,014426.3615,08,2024,01,"    "," "
001879,013561.4629,08,2024,49,2103,1
001879,015158.2893,08,2024,47,2108,1
001879,012436.8097,08,2024,16,"    ",3
001879,016143.2114,08,2024,05,"    "," "
001880,015740.5633,08,2024,25,2108,1
001880,015782.2912,08,2024,26,2108,1
001880,016143.2114,08,2024,07,"    "," "
001880,016143.2114,08,2024,05,"    "," "
001880,012436.8097,08,2024,24,"    ",3
001881,011998.6313,08,2024,42,2108,1
001881,015158.2893,08,2024,52,2108,1
001882,013561.4629,08,2024,46,2108,1
001882,015740.5633,08,2024,33,"    ",3
001882,016143.2114,08,2024,10,"    "," "
001882,016143.2114,08,2024,10,"    "," "
001882,016143.2114,08,2024,02,"    "," "
001883,011998.6313,08,2024,40,2108,1
001883,011596.6966,08,2024,40,2108,1
001883,016143.2114,08,2024,10,"    "," "
001883,016143.2114,08,2024,00,"    "," "
001883,015782.2912,08,2024,28,2108,1
001883,015740.5633,08,2024,30,"    ",3
001883,016143.2114,08,2024,05,"    "," "
001884,011596.6966,08,2024,37,2108,1
001885,013561.4629,08,2024,46,2108,1
001885,015158.2893,08,2024,47,"    ",3
001885,013172.4257,08,2024,22,2108,1
001885,013172.4257,08,2024,15,"    ",3
001886,015740.5633,08,2024,27,2106,1
001886,015782.2912,08,2024,27,2106,1
001886,012436.8097,08,2024,22,"    ",3
001887,011596.6966,08,2024,37,2108,1
001887,013172.4257,08,2024,15,"    ",3
001887,016143.2114,08,2024,11,"    "," "
001887,016143.2114,08,2024,07,"    "," "
001888,015782.2912,08,2024,31,2108,1
001888,011596.6966,08,2024,42,2108,1
001889,015740.5633,08,2024,34,"    ",3
001889,015782.2912,08,2024,32,"    "," "
001889,014426.3615,08,2024,08,"    "," "
001890,012657.7836,08,2024,71,2108,1
001890,012124.2818,08,2024,69,2108,1
001890,015782.2912,08,2024,26,"    ",3
001891,015782.2912,08,2024,31,2108,1
001891,016143.2114,08,2024,04,"    "," "
001891,012436.8097,08,2024,15,"    ",3
001892,013561.4629,08,2024,47,2108,1
001892,011596.6966,08,2024,37,3906,1
001892,015740.5633,08,2024,28,2120,1
001892,016143.2114,08,2024,04,"    "," "
001893,012182.7365,08,2024,55,2108,1
001893,014767.3774,08,2024,48,2106,1
001893,012832.7265,08,2024,23,"    ",2
001893,012832.7265,08,2024,22,"    ",2
001893,015726.8996,08,2024,04,"    "," "
001893,015375.2872,08,2024,26,2108,1
001893,015334.6354,08,2024,26,"    ",3
001893,015726.8996,08,2024,02,"    "," "
001893,014054.3250,08,2024,06,"    "," "
001894,012182.7365,08,2024,60,"    ",3
001894,014767.3774,08,2024,52,2108,1
001894,015375.2872,08,2024,26,2118,1
001894,012832.7265,08,2024,24,"    ",3
001894,015726.8996,08,2024,07,"    "," "
001894,012116.0811,08,2024,22,"    ",3
001894,014054.3250,08,2024,03,"    "," "
001895,011297.6334,08,2024,35,"    ",2
001895,012116.0811,08,2024,18,"    ",3
001895,014054.3250,08,2024,13,"    "," "
001895,014054.3250,08,2024,10,"    "," "
001895,014054.3250,08,2024,07,"    "," "
001895,014054.3250,08,2024,02,"    "," "
001896,015375.2872,08,2024,33,2108,1
001896,011297.6334,08,2024,37,"    ",3
001896,012832.7265,08,2024,16,"    ",3
001896,015726.8996,08,2024,10,"    "," "
001897,013211.7310,08,2024,49,2108,1
001897,011297.6334,08,2024,43,2108,1
001897,012832.7265,08,2024,23,2108,1
001897,012832.7265,08,2024,21,"    ",3
001898,011689.2028,08,2024,42,2109,1
001898,011297.6334,08,2024,41,2108,1
001898,015726.8996,08,2024,13,"    "," "
001899,011297.6334,08,2024,39,2108,1
001899,011689.2028,08,2024,40,2108,1
001899,014054.3250,08,2024,04,"    "," "
001899,012116.0811,08,2024,18,"    ",3
001899,012832.7265,08,2024,16,"    ",3
001899,012832.7265,08,2024,15,"    ",3
001900,011689.2028,08,2024,39,2108,1
001900,015334.6354,08,2024,33,"    ",3
001901,014767.3774,08,2024,54,2108,1
001902,011689.2028,08,2024,39,2118,1
001902,014767.3774,08,2024,45,2108,1
001902,014054.3250,08,2024,13,"    "," "
001902,015375.2872,08,2024,27,2106,1
001902,015334.6354,08,2024,25,"    ",2
001902,012832.7265,08,2024,18,2108,1
001902,014054.3250,08,2024,13,"    "," "
001902,015726.8996,08,2024,01,"    "," "
001902,011811.6129,08,2024,76,"    ",3
001903,011689.2028,08,2024,36,2108,1
001903,015334.6354,08,2024,32,"    ",2
001904,011609.5132,08,2024,57,2108,1
001904,012832.7265,08,2024,19,"    ",3
001904,013211.7310,08,2024,54,2108,1
001905,012182.7365,08,2024,63,"    ",3
001905,011609.5132,08,2024,56,"    ",3
001905,015375.2872,08,2024,34,2108,1
001905,015334.6354,08,2024,31,"    "," "
001905,011297.6334,08,2024,38,"    "," "
001905,015726.8996,08,2024,13,"    "," "
001905,015375.2872,08,2024,34,"    "," "
001905,015334.6354,08,2024,31,"    "," "
001905,015726.8996,08,2024,07,"    "," "
001905,014054.3250,08,2024,04,"    "," "
001906,015375.2872,08,2024,34,2108,1
001906,015334.6354,08,2024,34,2108,1
001907,015334.6354,08,2024,34,"    ",3
001907,012116.0811,08,2024,24,2122,1
001907,014054.3250,08,2024,01,"    "," "
001907,011689.2028,08,2024,39,"    ",3
001908,015375.2872,08,2024,28,2108,1
001909,011609.5132,08,2024,58,2108,1
001909,012116.0811,08,2024,22,2108,1
001909,012832.7265,08,2024,23,"    ",3
001909,012116.0811,08,2024,21,2108,1
001909,012832.7265,08,2024,16,"    ",3
001909,014054.3250,08,2024,00,"    "," "
001909,014054.3250,08,2024,13,"    "," "
001909,014054.3250,08,2024,08,"    "," "
001909,015726.8996,08,2024,05,"    "," "
001909,014054.3250,08,2024,04,"    "," "
001909,012182.7365,08,2024,64,"    ",3
001910,011689.2028,08,2024,43,7403,1
001910,011297.6334,08,2024,40,"    ",3
001910,012832.7265,08,2024,21,"    ",3
001910,012116.0811,08,2024,19,"    ",3
001910,012116.0811,08,2024,17,"    ",3
001910,015726.8996,08,2024,14,"    "," "
001910,015726.8996,08,2024,10,"    "," "
001910,014054.3250,08,2024,09,"    "," "
001911,011609.5132,08,2024,61,2108,1
001911,011689.2028,08,2024,38,"    ",3
001911,015375.2872,08,2024,26,"    ",3
001911,012116.0811,08,2024,22,"    ",3
001912,012331.3564,08,2024,82,"    ",3
001912,013211.7310,08,2024,51,"    ",3
001912,014767.3774,08,2024,50,7602,1
001913,011609.5132,08,2024,58,2108,1
001913,015334.6354,08,2024,25,"    ",2
001913,015334.6354,08,2024,27,2108,1
001913,015726.8996,08,2024,02,"    "," "
001913,014054.3250,08,2024,09,"    "," "
001913,014054.3250,08,2024,07,"    "," "
001914,013942.9146,08,2024,52,2123,1
001914,015584.6559,08,2024,49,"    ",3
001914,012786.6275,08,2024,18,"    ",3
001914,012786.6275,08,2024,16,"    ",3
001915,011922.8840,08,2024,40,2123,1
001915,013942.9146,08,2024,54,2123,1
001915,013542.9347,08,2024,22,"    ",3
001915,012786.6275,08,2024,16,"    ",3
001916,012465.3090,08,2024,65,2123,1
001916,013013.8169,08,2024,67,2123,1
001917,016226.2095,08,2024,34,2120,1
001917,016183.3079,08,2024,30,2120,1
001918,012465.3090,08,2024,74,"    ",3
001918,013542.9347,08,2024,19,"    ",3
001919,012336.1243,08,2024,42,2120,1
001919,011922.8840,08,2024,40,2123,1
001919,012786.6275,08,2024,18,2123,1
001919,014832.1407,08,2024,14,"    "," "
001920,010302.8568,08,2024,60,3404,1
001920,008000.4819,08,2024,26,"    ",2
001921,009167.9043,08,2024,68,"    ",3
001921,006895.2744,08,2024,66,3404,1
001922,008850.5299,08,2024,24,3404,1
001923,009023.6465,08,2024,54,"    ",2
001923,008534.3428,08,2024,45,"    ",3
001923,008850.5299,08,2024,18,"    ",3
001923,010383.4233,08,2024,15,"    ",3
001924,008000.4819,08,2024,25,3404,1
001924,010383.4233,08,2024,22,"    ",3
001924,009201.3364,08,2024,03,"    "," "
001925,010426.1312,08,2024,35,3404,1
001926,008016.2110,08,2024,30,3404,1
001926,009201.3364,08,2024,05,"    "," "
001927,008000.4819,08,2024,26,3404,1
001927,010383.4233,08,2024,20,"    ",3
001927,009202.3507,08,2024,02,"    "," "
001928,007848.4127,08,2024,56,3404,1
001928,008534.3428,08,2024,53,7603,1
001928,008000.4819,08,2024,29,"    ",2
001928,008016.2110,08,2024,27,3404,1
001928,008016.2110,08,2024,26,3404,1
001928,008850.5299,08,2024,22,"    ",3
001929,009023.6465,08,2024,52,3404,1
001930,010426.1312,08,2024,40,3404,1
001930,008016.2110,08,2024,28,3404,1
001930,009201.3364,08,2024,02,"    "," "
001931,009023.6465,08,2024,52,3404,1
001931,008534.3428,08,2024,53,"    ",3
