Area_slug,Year,Value,variable,type,method,pi80_lo,pi80_hi,pi95_lo,pi95_hi,__source__
cabanatuan nueva ecija,2026,33.054520547945195,WX_tmax_avg,forecast,Hold,33.054520547945195,33.054520547945195,33.054520547945195,33.054520547945195,weather_tmax_avg_city_forecast.csv
cabanatuan nueva ecija,2027,33.054520547945195,WX_tmax_avg,forecast,Hold,33.054520547945195,33.054520547945195,33.054520547945195,33.054520547945195,weather_tmax_avg_city_forecast.csv
cabanatuan nueva ecija,2028,33.054520547945195,WX_tmax_avg,forecast,Hold,33.054520547945195,33.054520547945195,33.054520547945195,33.054520547945195,weather_tmax_avg_city_forecast.csv
cabanatuan nueva ecija,2029,33.054520547945195,WX_tmax_avg,forecast,Hold,33.054520547945195,33.054520547945195,33.054520547945195,33.054520547945195,weather_tmax_avg_city_forecast.csv
cabanatuan nueva ecija,2018,33.0545205479452,WX_tmax_avg,history,Hold,,,,,weather_tmax_avg_city_forecast.csv
cabanatuan nueva ecija,2019,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2020,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2021,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2022,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2023,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2024,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2025,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2026,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2027,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2028,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2029,23.72027397260274,WX_tmin_avg,forecast,Hold,23.72027397260274,23.72027397260274,23.72027397260274,23.72027397260274,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2018,23.72027397260274,WX_tmin_avg,history,Hold,,,,,weather_tmin_avg_city_forecast.csv
cabanatuan nueva ecija,2019,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2020,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2021,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2022,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2023,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2024,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2025,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2026,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2027,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2028,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2029,2120.5000000000005,WX_total_rain_mm,forecast,Hold,2120.5000000000005,2120.5000000000005,2120.5000000000005,2120.5000000000005,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2018,2120.5,WX_total_rain_mm,history,Hold,,,,,weather_total_rain_mm_city_forecast.csv
cabanatuan nueva ecija,2019,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2020,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2021,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2022,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2023,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2024,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2025,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2026,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2027,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2028,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2029,98.00000000000004,WX_wet_days,forecast,Hold,98.00000000000004,98.00000000000004,98.00000000000004,98.00000000000004,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2018,98.0,WX_wet_days,history,Hold,,,,,weather_wet_days_city_forecast.csv
cabanatuan nueva ecija,2019,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2020,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2021,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2022,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2023,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2024,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2025,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2026,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2027,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2028,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2029,1.3917808219178085,WX_wind_speed_avg,forecast,Hold,1.3917808219178085,1.3917808219178085,1.3917808219178085,1.3917808219178085,weather_wind_speed_avg_city_forecast.csv
cabanatuan nueva ecija,2018,1.3917808219178085,WX_wind_speed_avg,history,Hold,,,,,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2024,18.621836035876548,WX_heavy_rain_days,forecast,ETS,17.56099302015066,19.682679051602435,16.997420168046286,20.24625190370681,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2025,19.47447736347628,WX_heavy_rain_days,forecast,ETS,18.413634347750396,20.53532037920217,17.85006149564602,21.098893231306544,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2026,20.366158731603193,WX_heavy_rain_days,forecast,ETS,19.305315715877303,21.42700174732908,18.74174286377293,21.990574599433454,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2027,21.2986676735553,WX_heavy_rain_days,forecast,ETS,20.237824657829417,22.359510689281187,19.67425180572504,22.92308354138556,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2028,22.27387356873657,WX_heavy_rain_days,forecast,ETS,21.21303055301068,23.334716584462456,20.649457700906307,23.89828943656683,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2029,23.29373139015907,WX_heavy_rain_days,forecast,ETS,22.232888374433188,24.35457440588496,21.669315522328812,24.918147257989336,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2018,13.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2019,10.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2020,29.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2021,15.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2022,24.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2023,12.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
casiguran aurora,2024,84.1523637192443,WX_rh_avg,forecast,ETS,84.15001122659511,84.1547162118935,84.14876146487522,84.15596597361339,weather_rh_avg_city_forecast.csv
casiguran aurora,2025,83.70977502984522,WX_rh_avg,forecast,ETS,83.70742253719602,83.71212752249441,83.70617277547613,83.7133772842143,weather_rh_avg_city_forecast.csv
casiguran aurora,2026,83.26951407955332,WX_rh_avg,forecast,ETS,83.26716158690412,83.27186657220251,83.26591182518423,83.2731163339224,weather_rh_avg_city_forecast.csv
casiguran aurora,2027,82.83156862591967,WX_rh_avg,forecast,ETS,82.82921613327048,82.83392111856887,82.82796637155059,82.83517088028876,weather_rh_avg_city_forecast.csv
casiguran aurora,2028,82.3959264908833,WX_rh_avg,forecast,ETS,82.3935739982341,82.39827898353249,82.39232423651421,82.39952874525238,weather_rh_avg_city_forecast.csv
casiguran aurora,2029,81.96257556043184,WX_rh_avg,forecast,ETS,81.96022306778265,81.96492805308104,81.95897330606276,81.96617781480093,weather_rh_avg_city_forecast.csv
casiguran aurora,2018,87.58082191780822,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
casiguran aurora,2019,85.79452054794521,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
casiguran aurora,2020,85.93442622950819,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
casiguran aurora,2021,84.41917808219178,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
casiguran aurora,2022,86.10684931506849,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
casiguran aurora,2023,84.52328767123288,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
casiguran aurora,2024,26.817749414030832,WX_tavg_avg,forecast,ETS,26.78088286456834,26.854615963493323,26.761297510166393,26.87420131789527,weather_tavg_avg_city_forecast.csv
casiguran aurora,2025,26.73161069741773,WX_tavg_avg,forecast,ETS,26.694744147955237,26.76847724688022,26.67515879355329,26.788062601282167,weather_tavg_avg_city_forecast.csv
casiguran aurora,2026,26.64574865870125,WX_tavg_avg,forecast,ETS,26.60888210923876,26.682615208163742,26.589296754836813,26.70220056256569,weather_tavg_avg_city_forecast.csv
casiguran aurora,2027,26.56016240919089,WX_tavg_avg,forecast,ETS,26.5232958597284,26.597028958653382,26.503710505326453,26.61661431305533,weather_tavg_avg_city_forecast.csv
casiguran aurora,2028,26.474851063050625,WX_tavg_avg,forecast,ETS,26.437984513588138,26.511717612513117,26.418399159186187,26.531302966915064,weather_tavg_avg_city_forecast.csv
casiguran aurora,2029,26.389813737289767,WX_tavg_avg,forecast,ETS,26.352947187827276,26.42668028675226,26.33336183342533,26.44626564115421,weather_tavg_avg_city_forecast.csv
casiguran aurora,2018,27.369726027397263,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
casiguran aurora,2019,27.49082191780822,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
casiguran aurora,2020,27.02021857923497,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
casiguran aurora,2021,26.916438356164385,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
casiguran aurora,2022,26.664520547945205,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
casiguran aurora,2023,27.27575342465753,WX_tavg_avg,history,ETS,,,,,weather_tavg_avg_city_forecast.csv
casiguran aurora,2024,31.322455213604147,WX_tmax_avg,forecast,ETS,31.287657835509872,31.357252591698423,31.26917172839729,31.37573869881101,weather_tmax_avg_city_forecast.csv
casiguran aurora,2025,31.292242075613185,WX_tmax_avg,forecast,ETS,31.25744469751891,31.32703945370746,31.238958590406327,31.345525560820043,weather_tmax_avg_city_forecast.csv
casiguran aurora,2026,31.262058080730597,WX_tmax_avg,forecast,ETS,31.22726070263632,31.296855458824872,31.20877459552374,31.315341565937455,weather_tmax_avg_city_forecast.csv
casiguran aurora,2027,31.231903200845423,WX_tmax_avg,forecast,ETS,31.197105822751148,31.266700578939695,31.178619715638565,31.28518668605228,weather_tmax_avg_city_forecast.csv
casiguran aurora,2028,31.2017774078738,WX_tmax_avg,forecast,ETS,31.166980029779527,31.236574785968077,31.148493922666944,31.25506089308066,weather_tmax_avg_city_forecast.csv
casiguran aurora,2029,31.171680673758978,WX_tmax_avg,forecast,ETS,31.1368832956647,31.20647805185325,31.118397188552116,31.224964158965832,weather_tmax_avg_city_forecast.csv
casiguran aurora,2018,31.330958904109583,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
casiguran aurora,2019,31.765205479452053,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
casiguran aurora,2020,31.51475409836065,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
casiguran aurora,2021,31.34219178082192,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
casiguran aurora,2022,31.024109589041093,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
casiguran aurora,2023,31.5986301369863,WX_tmax_avg,history,ETS,,,,,weather_tmax_avg_city_forecast.csv
casiguran aurora,2024,22.316553906631185,WX_tmin_avg,forecast,ETS,22.25787756920945,22.37523024405292,22.22670576495415,22.406402048308216,weather_tmin_avg_city_forecast.csv
casiguran aurora,2025,22.176723127952545,WX_tmin_avg,forecast,ETS,22.118046790530812,22.23539946537428,22.08687498627551,22.266571269629576,weather_tmin_avg_city_forecast.csv
casiguran aurora,2026,22.037768499182505,WX_tmin_avg,forecast,ETS,21.97909216176077,22.09644483660424,21.94792035750547,22.127616640859536,weather_tmin_avg_city_forecast.csv
casiguran aurora,2027,21.899684530552168,WX_tmin_avg,forecast,ETS,21.841008193130435,21.9583608679739,21.809836388875137,21.9895326722292,weather_tmin_avg_city_forecast.csv
casiguran aurora,2028,21.762465766690333,WX_tmin_avg,forecast,ETS,21.7037894292686,21.821142104112067,21.672617625013302,21.852313908367364,weather_tmin_avg_city_forecast.csv
casiguran aurora,2029,21.626106786408016,WX_tmin_avg,forecast,ETS,21.567430448986283,21.68478312382975,21.536258644730985,21.715954928085047,weather_tmin_avg_city_forecast.csv
casiguran aurora,2018,23.408493150684933,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
casiguran aurora,2019,23.216438356164385,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
casiguran aurora,2020,22.525683060109287,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
casiguran aurora,2021,22.49068493150685,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
casiguran aurora,2022,22.30493150684931,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
casiguran aurora,2023,22.952876712328766,WX_tmin_avg,history,ETS,,,,,weather_tmin_avg_city_forecast.csv
casiguran aurora,2024,3924.874436011149,WX_total_rain_mm,forecast,ETS,3924.2227948087593,3925.526077213539,3923.87661041999,3925.872261602308,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2025,4114.480359334685,WX_total_rain_mm,forecast,ETS,4113.828718132296,4115.132000537074,4113.482533743526,4115.478184925844,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2026,4313.2459148313055,WX_total_rain_mm,forecast,ETS,4312.594273628916,4313.897556033695,4312.248089240146,4314.243740422465,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2027,4521.613593221091,WX_total_rain_mm,forecast,ETS,4520.961952018702,4522.26523442348,4520.615767629932,4522.61141881225,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2028,4740.0472614141145,WX_total_rain_mm,forecast,ETS,4739.395620211725,4740.698902616504,4739.049435822955,4741.045087005274,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2029,4969.033195168217,WX_total_rain_mm,forecast,ETS,4968.381553965828,4969.684836370607,4968.035369577058,4970.031020759377,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2018,2608.2,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2019,2647.4,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2020,4743.9,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2021,3329.8,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2022,4235.6,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2023,2938.0,WX_total_rain_mm,history,ETS,,,,,weather_total_rain_mm_city_forecast.csv
casiguran aurora,2024,184.02838137533269,WX_wet_days,forecast,ETS,183.79446400061428,184.2622987500511,183.6701953952951,184.38656735537023,weather_wet_days_city_forecast.csv
casiguran aurora,2025,189.2921236347127,WX_wet_days,forecast,ETS,189.0582062599943,189.5260410094311,188.93393765467513,189.65030961475028,weather_wet_days_city_forecast.csv
casiguran aurora,2026,194.7064240980291,WX_wet_days,forecast,ETS,194.4725067233107,194.9403414727475,194.3482381179915,195.06461007806664,weather_wet_days_city_forecast.csv
casiguran aurora,2027,200.27558916397209,WX_wet_days,forecast,ETS,200.04167178925368,200.5095065386905,199.91740318393448,200.63377514400963,weather_wet_days_city_forecast.csv
casiguran aurora,2028,206.00404840665024,WX_wet_days,forecast,ETS,205.77013103193184,206.23796578136864,205.64586242661267,206.36223438668785,weather_wet_days_city_forecast.csv
casiguran aurora,2029,211.89635809876168,WX_wet_days,forecast,ETS,211.66244072404328,212.13027547348008,211.5381721187241,212.25454407879928,weather_wet_days_city_forecast.csv
casiguran aurora,2018,156.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
casiguran aurora,2019,152.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
casiguran aurora,2020,177.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
casiguran aurora,2021,153.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
casiguran aurora,2022,204.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
casiguran aurora,2023,164.0,WX_wet_days,history,ETS,,,,,weather_wet_days_city_forecast.csv
casiguran aurora,2024,1.6301534384688183,WX_wind_speed_avg,forecast,ETS,1.3118335198780593,1.9484733570595776,1.1427260631267186,2.117580813810918,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2025,1.5940045208212634,WX_wind_speed_avg,forecast,ETS,1.2756846022305044,1.9123244394120225,1.1065771454791635,2.0814318961633633,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2026,1.5586572113022767,WX_wind_speed_avg,forecast,ETS,1.2403372927115175,1.876977129893036,1.071229835960177,2.046084586644376,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2027,1.524093734121223,WX_wind_speed_avg,forecast,ETS,1.205773815530464,1.842413652711982,1.0366663587791234,2.011521109463323,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2028,1.490296707668516,WX_wind_speed_avg,forecast,ETS,1.1719767890777568,1.8086166262592749,1.0028693323264162,1.9777240830106155,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2029,1.4572491357745885,WX_wind_speed_avg,forecast,ETS,1.1389292171838294,1.7755690543653475,0.9698217604324888,1.944676511116688,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2018,2.098901098901099,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2019,1.7417582417582418,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2020,1.530054644808743,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2021,1.906849315068493,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2022,1.501369863013699,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
casiguran aurora,2023,1.8767123287671232,WX_wind_speed_avg,history,ETS,,,,,weather_wind_speed_avg_city_forecast.csv
cavite,2024,4.5170208691289595,WX_heavy_rain_days,forecast,ETS,3.7399966579638497,5.294045080294069,3.3272025457823853,5.706839192475534,weather_heavy_rain_days_city_forecast.csv
cavite,2025,3.8917806032218856,WX_heavy_rain_days,forecast,ETS,3.114756392056776,4.668804814386995,2.7019622798753113,5.08159892656846,weather_heavy_rain_days_city_forecast.csv
cavite,2026,3.353085297242555,WX_heavy_rain_days,forecast,ETS,2.5760610860774453,4.130109508407665,2.163266973895981,4.542903620589129,weather_heavy_rain_days_city_forecast.csv
cavite,2027,2.8889555082514953,WX_heavy_rain_days,forecast,ETS,2.1119312970863855,3.665979719416605,1.699137184904921,4.0787738315980695,weather_heavy_rain_days_city_forecast.csv
cavite,2028,2.489069972517589,WX_heavy_rain_days,forecast,ETS,1.712045761352479,3.2660941836826987,1.2992516491710149,3.678888295864163,weather_heavy_rain_days_city_forecast.csv
cavite,2029,2.1445360824675492,WX_heavy_rain_days,forecast,ETS,1.3675118713024397,2.921560293632659,0.954717759120975,3.3343544058141235,weather_heavy_rain_days_city_forecast.csv
cavite,2018,12.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
cavite,2019,11.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
cavite,2020,7.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
cavite,2021,6.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
cavite,2022,5.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
cavite,2023,7.0,WX_heavy_rain_days,history,ETS,,,,,weather_heavy_rain_days_city_forecast.csv
cavite,2024,75.3394697859583,WX_rh_avg,forecast,ETS,75.32441598142769,75.35452359048891,75.3164186477708,75.3625209241458,weather_rh_avg_city_forecast.csv
cavite,2025,75.16722675195268,WX_rh_avg,forecast,ETS,75.15217294742207,75.18228055648329,75.14417561376519,75.19027789014018,weather_rh_avg_city_forecast.csv
cavite,2026,74.9953775044026,WX_rh_avg,forecast,ETS,74.98032369987199,75.0104313089332,74.9723263662151,75.0184286425901,weather_rh_avg_city_forecast.csv
cavite,2027,74.82392114302317,WX_rh_avg,forecast,ETS,74.80886733849256,74.83897494755378,74.80087000483567,74.84697228121067,weather_rh_avg_city_forecast.csv
cavite,2028,74.65285676958808,WX_rh_avg,forecast,ETS,74.63780296505747,74.6679105741187,74.62980563140059,74.67590790777558,weather_rh_avg_city_forecast.csv
cavite,2029,74.48218348792427,WX_rh_avg,forecast,ETS,74.46712968339367,74.49723729245488,74.45913234973678,74.50523462611177,weather_rh_avg_city_forecast.csv
cavite,2018,76.97534246575343,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
cavite,2019,74.78356164383561,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
cavite,2020,76.85519125683061,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
cavite,2021,75.73972602739725,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
cavite,2022,76.25549450549451,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
cavite,2023,75.09041095890412,WX_rh_avg,history,ETS,,,,,weather_rh_avg_city_forecast.csv
cavite,2024,29.251659866278377,WX_tavg_avg,forecast,ETS,29.251267150169443,29.25205258238731,29.251058519736574,29.25226121282018,weather_tavg_avg_city_forecast.csv
cavite,2025,29.19608548168623,WX_tavg_avg,forecast,ETS,29.195692765577295,29.19647819779516,29.195484135144422,29.19668682822803,weather_tavg_avg_city_forecast.csv
cavite,2026,29.14061668126391,WX_tavg_avg,forecast,ETS,29.14022396515498,29.141009397372848,29.14001533472211,29.141218027805717,weather_tavg_avg_city_forecast.csv
cavite,2027,29.085253264415083,WX_tavg_avg,forecast,ETS,29.08486054830615,29.085645980524017,29.08465191787328,29.085854610956886,weather_tavg_avg_city_forecast.csv
